distribSd,finalTime,gravityDecay,nwClustCoef,nwComponents,nwInDegree,nwMeanFlow,nwOutDegree,overlapThreshold,totalCost,totalWaste,transportationCost
0.25,180.0,90.0,0.0,3.0,0.96,0.8507645833333285,0.96,0.5,0.0,9.163299999999984,0.0
0.25,150.0,90.0,0.0,3.0,0.96,0.829464583333329,0.96,0.5,0.0,10.185699999999983,0.0
0.25,157.0,90.0,0.0,3.0,0.96,0.8452916666666622,0.96,0.5,0.0,9.42599999999999,0.0
0.25,153.0,90.0,0.0,4.0,0.94,0.8529829787233999,0.94,0.5,0.0,9.909799999999988,0.0
0.25,154.0,90.0,0.0,6.0,0.94,0.8220170212765915,0.94,0.5,0.0,11.36519999999998,0.0
0.25,148.0,90.0,0.0,3.0,0.94,0.847308510638293,0.94,0.5,0.0,10.176499999999981,0.0
0.25,165.0,90.0,0.0,3.0,0.98,0.8391265306122402,0.98,0.5,0.0,8.882799999999992,0.0
0.25,145.0,90.0,0.0,8.0,0.9,0.8308422222222183,0.9,0.5,0.0,12.612099999999968,0.0
0.25,153.0,90.0,0.0,2.0,0.96,0.8483333333333292,0.96,0.5,0.0,9.279999999999992,0.0
0.25,155.0,90.0,0.0,9.0,0.86,0.8471209302325539,0.86,0.5,0.0,13.573799999999956,0.0
0.25,148.0,90.0,0.0,6.0,0.9,0.8159488888888846,0.9,0.5,0.0,13.282300000000001,0.0
0.25,153.0,90.0,0.0,4.0,0.94,0.8235659574468046,0.94,0.5,0.0,11.292399999999981,0.0
0.25,169.0,90.0,0.0,4.0,0.98,0.8265795918367311,0.98,0.5,0.0,9.49759999999999,0.0
0.25,153.0,90.0,0.0,8.0,0.94,0.8264127659574426,0.94,0.5,0.0,11.158599999999982,0.0
0.25,156.0,90.0,0.0,4.0,0.98,0.8443673469387715,0.98,0.5,0.0,8.62599999999999,0.0
0.25,171.0,90.0,0.0,5.0,0.92,0.8481260869565174,0.92,0.5,0.0,10.986199999999982,0.0
0.25,173.0,90.0,0.0,5.0,0.98,0.8446448979591792,0.98,0.5,0.0,8.612399999999989,0.0
0.25,146.0,90.0,0.0,6.0,0.9,0.8491999999999962,0.9,0.5,0.0,11.78599999999998,0.0
0.25,144.0,90.0,0.0,13.0,0.86,0.7205279069767404,0.86,0.4,10.542118692234261,19.017299999999956,4.0
0.25,157.0,90.0,0.0,6.0,0.94,0.8385659574468044,0.94,0.5,0.0,10.587399999999985,0.0
0.25,149.0,90.0,0.0,12.0,0.94,0.7103936170212727,0.94,0.4,9.933325581378178,16.61149999999997,4.0
0.25,145.0,90.0,0.0,11.0,0.82,0.718270731707313,0.82,0.4,10.736183128723516,20.55089999999996,4.0
0.25,159.0,90.0,0.0,4.0,0.96,0.8396520833333287,0.96,0.5,0.0,9.696699999999998,0.0
0.25,150.0,90.0,0.0,17.0,0.86,0.72118837209302,0.86,0.4,8.405526619856952,18.98889999999994,4.0
0.25,160.0,90.0,0.0,4.0,0.96,0.8347166666666627,0.96,0.5,0.0,9.933599999999982,0.0
0.25,147.0,90.0,0.0,16.0,0.86,0.7261744186046476,0.86,0.4,10.330224989183744,18.774499999999943,4.0
0.25,153.0,90.0,0.0,12.0,0.9,0.7327288888888852,0.9,0.4,11.089713848356192,17.02719999999997,4.0
0.25,154.0,90.0,0.0,12.0,0.82,0.7705560975609713,0.82,0.4,13.412401121783052,18.407199999999968,4.0
0.25,161.0,90.0,0.0,11.0,0.86,0.7722674418604607,0.86,0.4,11.822634255192046,16.792499999999965,4.0
0.25,148.0,90.0,0.0,14.0,0.88,0.7540590909090866,0.88,0.4,11.33667281941279,16.82139999999996,4.0
0.25,152.0,90.0,0.0,12.0,0.86,0.7332418604651122,0.86,0.4,11.390063150350095,18.470599999999948,4.0
0.25,149.0,90.0,0.0,13.0,0.86,0.7291720930232519,0.86,0.4,10.097643389657232,18.64559999999996,4.0
0.25,164.0,90.0,0.0,12.0,0.84,0.7459404761904723,0.84,0.4,10.55416059386092,18.67049999999995,4.0
0.25,148.0,90.0,0.0,16.0,0.86,0.7457581395348797,0.86,0.4,11.377577544655944,17.93239999999994,4.0
0.25,160.0,90.0,0.0,12.0,0.86,0.7513348837209263,0.86,0.4,11.574996111200527,17.69259999999996,4.0
0.25,156.0,90.0,0.0,13.0,0.9,0.76121333333333,0.9,0.4,11.996523433248969,15.74539999999997,4.0
0.25,150.0,90.0,0.0,16.0,0.86,0.7340534883720895,0.86,0.4,10.535078370339996,18.43569999999996,4.0
0.25,158.0,90.0,0.0,13.0,0.88,0.7456636363636328,0.88,0.4,11.777672715688228,17.19079999999997,4.0
0.25,157.0,90.0,0.0,16.0,0.88,0.7559863636363594,0.88,0.4,11.416571492098717,16.73659999999998,4.0
0.25,158.0,90.0,0.0,14.0,0.8,0.735757499999996,0.8,0.4,10.767574525535156,20.569699999999955,4.0
0.25,157.0,90.0,0.0,14.0,0.82,0.7092292682926791,0.82,0.4,10.014854103520328,20.921599999999927,4.0
0.25,153.0,90.0,0.0,11.0,0.84,0.7393952380952343,0.84,0.4,10.496301830449232,18.94539999999997,4.0
0.25,152.0,90.0,0.0,18.0,0.76,0.7746736842105226,0.76,0.4,10.789677903922467,20.56239999999993,4.0
0.25,167.0,90.0,0.0,11.0,0.9,0.7476399999999959,0.9,0.4,11.295132287381925,16.356199999999966,4.0
0.25,154.0,90.0,0.0,16.0,0.92,0.7576630434782569,0.92,0.4,12.719439891437915,15.147499999999985,4.0
0.25,157.0,90.0,0.0,16.0,0.84,0.7608714285714244,0.84,0.4,10.819361914890594,18.04339999999995,4.0
0.25,156.0,90.0,0.0,13.0,0.9,0.7368799999999968,0.9,0.4,9.897569303772508,16.840399999999963,3.5
0.25,147.0,90.0,0.0,9.0,0.86,0.7511674418604614,0.86,0.4,10.576364620930521,17.69979999999996,3.5
0.25,167.0,90.0,0.0,12.0,0.9,0.7537444444444409,0.9,0.4,11.156258744679628,16.08149999999997,3.5
0.25,147.0,90.0,0.0,14.0,0.86,0.7518697674418561,0.86,0.4,10.739724007817959,17.669599999999964,3.5
0.25,169.0,90.0,0.0,12.0,0.92,0.7577217391304313,0.92,0.4,12.611377908539849,15.144799999999957,3.5
0.25,138.0,90.0,0.0,14.0,0.82,0.7343439024390208,0.82,0.4,9.84136080961068,19.891899999999943,3.5
0.25,149.0,90.0,0.0,10.0,0.84,0.7609309523809487,0.84,0.4,10.580881148978373,18.040899999999947,3.5
0.25,156.0,90.0,0.0,7.0,0.86,0.7580255813953456,0.86,0.4,11.912415921714382,17.404899999999962,3.5
0.25,161.0,90.0,0.0,15.0,0.86,0.7500604651162751,0.86,0.4,10.27886729545986,17.747399999999953,3.5
0.25,165.0,90.0,0.0,10.0,0.92,0.7714543478260828,0.92,0.4,12.273134517160125,14.513099999999968,3.5
0.25,157.0,90.0,0.0,11.0,0.9,0.714706666666663,0.9,0.4,10.415870671109879,17.83819999999996,3.5
0.25,152.0,90.0,0.0,14.0,0.88,0.7725068181818144,0.88,0.4,10.666516093441057,16.009699999999963,3.5
0.25,144.0,90.0,0.0,12.0,0.88,0.7236568181818148,0.88,0.4,9.432014430712334,18.159099999999953,3.5
0.25,157.0,90.0,0.0,10.0,0.92,0.7322804347826051,0.92,0.4,10.611222671708184,16.315099999999973,3.5
0.25,151.0,90.0,0.0,18.0,0.86,0.7867255813953449,0.86,0.4,11.268900216005463,16.170799999999954,3.5
0.25,148.0,90.0,0.0,13.0,0.88,0.777688636363633,0.88,0.4,12.792227208156906,15.781699999999965,3.5
0.25,145.0,90.0,0.0,9.0,0.94,0.7482829787234003,0.94,0.4,11.984810041195916,14.830699999999963,3.5
0.25,146.0,90.0,0.0,14.0,0.88,0.7473704545454507,0.88,0.4,10.104801097414997,17.115699999999954,3.5
0.25,147.0,90.0,0.0,14.0,0.86,0.7568558139534843,0.86,0.4,9.111223388339523,17.45519999999997,3.5
0.25,140.0,90.0,0.0,14.0,0.8,0.742227499999996,0.8,0.4,9.072268400713195,20.310899999999954,3.5
0.25,153.0,90.0,0.0,12.0,0.88,0.740643181818178,0.88,0.4,10.222292553101571,17.411699999999964,3.5
0.25,170.0,90.0,0.0,13.0,0.96,0.7191395833333297,0.96,0.4,9.387166191842331,15.481299999999974,3.5
0.25,149.0,90.0,0.0,13.0,0.88,0.7398249999999962,0.88,0.4,9.842476858899051,17.447699999999976,3.5
0.25,156.0,90.0,0.0,12.0,0.92,0.733421739130431,0.92,0.4,9.211672817131182,16.262599999999967,3.5
0.25,150.0,90.0,0.0,14.0,0.92,0.7378869565217354,0.92,0.4,9.160184247916416,16.057199999999973,3.5
0.25,152.0,90.0,0.0,9.0,0.88,0.7768068181818143,0.88,0.4,9.649564009797125,15.820499999999955,3.0
0.25,163.0,90.0,0.0,11.0,0.92,0.762795652173909,0.92,0.4,9.848945244858275,14.911399999999963,3.0
0.25,151.0,90.0,0.0,12.0,0.86,0.7800790697674382,0.86,0.4,10.512648859436894,16.456599999999966,3.0
0.25,153.0,90.0,0.0,12.0,0.86,0.7553069767441818,0.86,0.4,10.04152133316636,17.521799999999953,3.0
0.25,150.0,90.0,0.0,11.0,0.88,0.7472409090909053,0.88,0.4,11.943556353140341,17.121399999999955,3.0
0.25,150.0,90.0,0.0,8.0,0.9,0.7850222222222187,0.9,0.4,11.395095596826264,14.673999999999955,3.0
0.25,156.0,90.0,0.0,9.0,0.9,0.7454999999999965,0.9,0.4,11.896083541352736,16.45249999999996,3.0
0.25,154.0,90.0,0.0,15.0,0.86,0.7601162790697633,0.86,0.4,8.420844911808732,17.314999999999962,3.0
0.25,178.0,90.0,0.0,10.0,0.9,0.7594777777777738,0.9,0.4,11.285660729135332,15.823499999999964,3.0
0.25,137.0,90.0,0.0,12.0,0.84,0.7497380952380913,0.84,0.4,10.205489352377535,18.51099999999995,3.0
0.25,152.0,90.0,0.0,9.0,0.88,0.7670886363636327,0.88,0.4,10.605368045445262,16.248099999999962,3.0
0.25,159.0,90.0,0.0,13.0,0.94,0.7546276595744644,0.94,0.4,9.164270180224063,14.532499999999981,3.0
0.25,151.0,90.0,0.0,9.0,0.92,0.7379152173913006,0.92,0.4,10.462017590982754,16.05589999999996,3.0
0.25,170.0,90.0,0.0,11.0,0.94,0.7671382978723367,0.94,0.4,12.369450352033242,13.944499999999964,3.0
0.25,174.0,90.0,0.0,10.0,0.94,0.7606936170212728,0.94,0.4,11.304950439483772,14.247399999999972,3.0
0.25,154.0,90.0,0.0,10.0,0.9,0.7637444444444405,0.9,0.4,11.256012550187728,15.631499999999958,3.0
0.25,144.0,90.0,0.0,14.0,0.9,0.7721533333333288,0.9,0.4,9.001966137718842,15.25309999999998,3.0
0.25,144.0,90.0,0.0,8.0,0.9,0.7667755555555513,0.9,0.4,10.635013703202004,15.495099999999972,3.0
0.25,146.0,90.0,0.0,8.0,0.9,0.7287577777777742,0.9,0.4,10.988116412911083,17.205899999999968,3.0
0.25,155.0,90.0,0.0,11.0,0.94,0.7295787234042517,0.94,0.4,9.534173871313646,15.709799999999957,3.0
0.25,147.0,90.0,0.0,12.0,0.92,0.7097239130434749,0.92,0.4,9.324846054042009,17.352699999999956,3.0
0.25,154.0,90.0,0.0,10.0,0.94,0.7405574468085071,0.94,0.4,10.096099549321897,15.193799999999971,3.0
0.25,156.0,90.0,0.0,13.0,0.92,0.7582260869565183,0.92,0.4,10.655378916502535,15.121599999999965,3.0
0.25,157.0,90.0,0.0,11.0,0.92,0.7218065217391267,0.92,0.4,8.973988118633562,16.796899999999972,3.0
0.25,154.0,90.0,0.0,8.0,0.92,0.7578217391304314,0.92,0.4,10.793570242769587,15.140199999999977,3.0
0.25,166.0,90.0,0.0,7.0,0.94,0.7490297872340385,0.94,0.4,8.59893378220072,14.795599999999974,2.5
0.25,147.0,90.0,0.0,6.0,0.9,0.7792088888888851,0.9,0.4,9.554214810726686,14.935599999999976,2.5
0.25,153.0,90.0,0.0,8.0,0.9,0.7419555555555513,0.9,0.4,10.240375281208227,16.61199999999994,2.5
0.25,167.0,90.0,0.0,9.0,0.9,0.7901266666666628,0.9,0.4,10.376294746100813,14.444299999999972,2.5
0.25,152.0,90.0,0.0,11.0,0.92,0.7767695652173873,0.92,0.4,9.13452981851985,14.268599999999969,2.5
0.25,155.0,90.0,0.0,9.0,0.94,0.7789446808510597,0.94,0.4,11.439443403114446,13.389599999999975,2.5
0.25,156.0,90.0,0.0,9.0,0.96,0.7565749999999967,0.96,0.4,9.894138868406106,13.68439999999997,2.5
0.25,162.0,90.0,0.0,14.0,0.94,0.7524361702127619,0.94,0.4,9.428485914035551,14.635499999999983,2.5
0.25,170.0,90.0,0.0,10.0,0.94,0.7300893617021239,0.94,0.4,9.740977387835963,15.685799999999967,2.5
0.25,142.0,90.0,0.0,10.0,0.9,0.7238622222222182,0.9,0.4,8.135913235649134,17.426199999999948,2.5
0.25,173.0,90.0,0.0,8.0,0.94,0.7674106382978683,0.94,0.4,9.647660652324443,13.93169999999998,2.5
0.25,146.0,90.0,0.0,8.0,0.92,0.7496847826086923,0.92,0.4,9.659624977591998,15.514499999999973,2.5
0.25,160.0,90.0,0.0,7.0,0.98,0.7553693877550984,0.98,0.4,10.24183034335838,12.986899999999979,2.5
0.25,149.0,90.0,0.0,12.0,0.9,0.7826555555555516,0.9,0.4,8.807188695484424,14.780499999999968,2.5
0.25,149.0,90.0,0.0,8.0,0.94,0.8074765957446768,0.94,0.4,9.857184901731893,12.048599999999977,2.5
0.25,150.0,90.0,0.0,8.0,0.94,0.7515340425531873,0.94,0.4,8.338143309935283,14.677899999999982,2.5
0.25,156.0,90.0,0.0,10.0,0.9,0.7841822222222177,0.9,0.4,10.40708361488873,14.711799999999977,2.5
0.25,149.0,90.0,0.0,13.0,0.92,0.7858130434782568,0.92,0.4,11.402473375437232,13.852599999999976,2.5
0.25,165.0,90.0,0.0,8.0,0.96,0.7567770833333299,0.96,0.4,9.637937539658116,13.67469999999998,2.5
0.25,171.0,90.0,0.0,9.0,0.98,0.7599204081632617,0.98,0.4,9.98199940888489,12.763899999999985,2.5
0.25,157.0,90.0,0.0,12.0,0.92,0.7384260869565181,0.92,0.4,8.281435416976436,16.032399999999974,2.5
0.25,159.0,90.0,0.0,10.0,0.98,0.7436448979591797,0.98,0.4,8.612620399233947,13.561399999999985,2.5
0.25,152.0,90.0,0.0,12.0,0.9,0.7896777777777735,0.9,0.4,11.32540200329764,14.464499999999964,2.5
0.25,158.0,90.0,0.0,7.0,0.9,0.7824266666666626,0.9,0.4,10.421412005977455,14.790799999999964,2.5
0.25,151.0,90.0,0.0,10.0,0.96,0.7998333333333293,0.96,0.4,9.292358002835785,11.607999999999974,2.0
0.25,180.0,90.0,0.0,9.0,0.98,0.7764775510204042,0.98,0.4,10.933531220522266,11.952599999999984,2.5
0.25,145.0,90.0,0.0,12.0,0.84,0.7739357142857101,0.84,0.4,7.979009215700744,17.494699999999945,2.0
0.25,155.0,90.0,0.0,7.0,0.96,0.7694520833333293,0.96,0.4,10.501426911790384,13.066299999999984,2.0
0.25,155.0,90.0,0.0,9.0,0.92,0.7940673913043433,0.92,0.4,8.952995715134328,13.472899999999981,2.0
0.25,150.0,90.0,0.0,10.0,0.9,0.7558022222222183,0.9,0.4,9.225952085724252,15.988899999999964,2.0
0.25,166.0,90.0,0.0,12.0,0.96,0.7722104166666627,0.96,0.4,8.941601727227585,12.933899999999985,2.0
0.25,150.0,90.0,0.0,8.0,0.94,0.7744510638297833,0.94,0.4,9.243120362796585,13.600799999999976,2.0
0.25,147.0,90.0,0.0,8.0,0.94,0.7797042553191444,0.94,0.4,8.324731432202098,13.353899999999975,2.0
0.25,149.0,90.0,0.0,6.0,0.98,0.7308510204081599,0.98,0.4,7.612655496217196,14.188299999999979,2.0
0.25,153.0,90.0,0.0,7.0,0.92,0.7747239130434742,0.92,0.4,7.712355002852594,14.362699999999966,2.0
0.25,154.0,90.0,0.0,5.0,0.94,0.7872936170212729,0.94,0.4,9.524106273972532,12.99719999999998,2.0
0.25,156.0,90.0,0.0,8.0,0.98,0.760995918367343,0.98,0.4,9.386330495407966,12.711199999999984,2.0
0.25,152.0,90.0,0.0,9.0,0.88,0.795499999999996,0.88,0.4,8.113251752116804,14.997999999999966,2.0
0.25,157.0,90.0,0.0,5.0,0.98,0.757661224489792,0.98,0.4,8.341154358951162,12.874599999999978,2.0
0.25,168.0,90.0,0.0,11.0,0.94,0.789306382978719,0.94,0.4,9.083665976987286,12.902599999999975,2.0
0.25,157.0,90.0,0.0,7.0,0.9,0.8139133333333293,0.9,0.4,9.162434149191922,13.373899999999978,2.0
0.25,147.0,90.0,0.0,7.0,0.92,0.7740913043478218,0.92,0.4,8.296138423587307,14.391799999999975,2.0
0.25,164.0,90.0,0.0,10.0,0.96,0.7909854166666627,0.96,0.4,8.585710353351743,12.032699999999979,2.0
0.25,146.0,90.0,0.01,8.0,0.96,0.7476541666666634,0.96,0.4,9.908425940352457,14.112599999999972,2.0
0.25,154.0,90.0,0.0,7.0,0.98,0.7644285714285681,0.98,0.4,9.120042112949516,12.542999999999985,2.0
0.25,155.0,90.0,0.0,9.0,0.92,0.7579956521739091,0.92,0.4,7.783726976702599,15.13219999999996,2.0
0.25,152.0,90.0,0.0,6.0,0.92,0.781660869565213,0.92,0.4,7.59161617201455,14.04359999999998,2.0
0.25,164.0,90.0,0.0,6.0,0.94,0.7570680851063792,0.94,0.4,7.9820423918415635,14.417799999999971,2.0
0.25,155.0,90.0,0.0,10.0,0.96,0.7781041666666627,0.96,0.4,7.951305806798948,12.650999999999968,1.5
0.25,171.0,90.0,0.0,5.0,0.94,0.7953148936170168,0.94,0.4,9.574894487860087,12.620199999999988,2.0
0.25,174.0,90.0,0.0,9.0,1.02,0.7638529411764665,1.02,0.4,10.682051101083555,11.04349999999998,2.0
0.25,160.0,90.0,0.0,6.0,1.0,0.7494359999999962,1.0,0.4,8.316898029830577,12.528199999999984,1.5
0.25,161.0,90.0,0.0,9.0,1.0,0.7771339999999961,1.0,0.4,7.582038336385275,11.143299999999984,1.5
0.25,159.0,90.0,0.0,5.0,0.98,0.7316163265306083,0.98,0.4,7.171368384778645,14.150799999999991,1.5
0.25,175.0,90.0,0.0,9.0,0.96,0.8015812499999964,0.96,0.4,7.425479806156748,11.524099999999988,1.5
0.25,159.0,90.0,0.0,12.0,0.9,0.7886622222222177,0.9,0.4,6.34822619402079,14.510199999999953,1.5
0.25,157.0,90.0,0.0,8.0,0.92,0.7851130434782568,0.92,0.4,7.625277068894907,13.88479999999997,1.5
0.25,163.0,90.0,0.0,3.0,0.96,0.7867645833333295,0.96,0.4,7.0006529298939775,12.235299999999988,1.5
0.25,147.0,90.0,0.0,10.0,0.88,0.790284090909087,0.88,0.4,6.883259513640025,15.227499999999951,1.5
0.25,150.0,90.0,0.0,9.0,0.94,0.7924085106382935,0.94,0.4,6.823233512950441,12.756799999999975,1.5
0.25,149.0,90.0,0.0,8.0,0.9,0.7674066666666628,0.9,0.4,7.385798968035034,15.466699999999967,1.5
0.25,162.0,90.0,0.0,5.0,0.94,0.8029553191489323,0.94,0.4,8.102579739025616,12.26109999999997,1.5
0.25,166.0,90.0,0.0,10.0,0.92,0.8037978260869525,0.92,0.4,5.4250864791016715,13.025299999999971,1.5
0.25,166.0,90.0,0.0,5.0,0.96,0.7738499999999956,0.96,0.4,6.854681921935167,12.855199999999977,1.5
0.25,146.0,90.0,0.0,7.0,0.92,0.7958717391304306,0.92,0.4,6.882306418869457,13.38989999999997,1.5
0.25,167.0,90.0,0.0,8.0,0.96,0.7495479166666624,0.96,0.4,5.659595814285596,14.021699999999965,1.5
0.25,163.0,90.0,0.0,5.0,0.96,0.8054104166666626,0.96,0.4,9.363199004960025,11.340299999999981,1.5
0.25,157.0,90.0,0.0,8.0,0.92,0.7695304347826049,0.92,0.4,7.1156054413299445,14.60159999999997,1.5
0.25,165.0,90.0,0.0,7.0,1.02,0.7356294117647022,1.02,0.4,7.182763625938827,12.482899999999978,1.5
0.25,157.0,90.0,0.0,7.0,0.94,0.8056872340425489,0.94,0.4,7.69954229981487,12.132699999999975,1.5
0.25,155.0,90.0,0.0,8.0,0.96,0.8003770833333291,0.96,0.4,7.373198324486437,11.581899999999974,1.5
0.25,151.0,90.0,0.0,8.0,0.94,0.7790255319148898,0.94,0.4,6.388094196050464,13.385799999999973,1.5
0.25,147.0,90.0,0.0,6.0,0.96,0.7293770833333298,0.96,0.4,5.631984061978257,14.989899999999961,1.5
0.25,157.0,90.0,0.0,5.0,0.96,0.7682770833333294,0.96,0.4,8.006917779764441,13.12269999999999,1.5
0.25,151.0,90.0,0.0,10.0,0.88,0.7861704545454503,0.88,0.4,8.193334172340773,15.408499999999965,1.5
0.25,158.0,90.0,0.0,7.0,0.94,0.8078787234042513,0.94,0.4,5.963838204203156,12.029699999999972,1.0
0.25,166.0,90.0,0.0,2.0,1.0,0.7911479999999963,1.0,0.4,5.760858572466107,10.442599999999992,1.0
0.25,150.0,90.0,0.0,5.0,0.98,0.7790918367346901,0.98,0.4,7.012040945646891,11.824499999999976,1.0
0.25,163.0,90.0,0.0,4.0,1.0,0.7731759999999963,1.0,0.4,6.167530779405439,11.341199999999974,1.0
0.25,166.0,90.0,0.0,6.0,0.98,0.8082183673469349,0.98,0.4,6.508980333091323,10.39729999999999,1.0
0.25,151.0,90.0,0.0,8.0,0.98,0.7877183673469351,0.98,0.4,6.374772010652288,11.401799999999986,1.0
0.25,163.0,90.0,0.0,5.0,0.96,0.8115270833333289,0.96,0.4,5.706165304563651,11.046699999999984,1.0
0.25,160.0,90.0,0.0,6.0,0.96,0.8096187499999958,0.96,0.4,6.540897853263152,11.138299999999983,1.0
0.25,159.0,90.0,0.0,3.0,0.96,0.7762645833333292,0.96,0.4,5.850872487031575,12.739299999999984,1.0
0.25,153.0,90.0,0.0,6.0,0.94,0.7905148936170172,0.94,0.4,5.941381947717879,12.845799999999981,1.0
0.25,167.0,90.0,0.0,7.0,1.02,0.7612019607843101,1.02,0.4,5.661351086959802,11.17869999999999,1.0
0.25,159.0,90.0,0.0,6.0,0.98,0.805922448979588,0.98,0.4,6.725863080102742,10.509799999999986,1.0
0.25,153.0,90.0,0.0,5.0,1.0,0.7626919999999967,1.0,0.4,5.4101116323178156,11.865399999999982,1.0
0.25,149.0,90.0,0.0,4.0,0.96,0.7807666666666626,0.96,0.4,5.995761562052183,12.52319999999997,1.0
0.25,178.0,90.0,0.0,6.0,1.0,0.7907119999999962,1.0,0.4,7.374612400918811,10.464399999999989,1.0
0.25,151.0,90.0,0.0,7.0,0.94,0.8076531914893575,0.94,0.4,3.469434096914378,12.040299999999963,0.5
0.25,155.0,90.0,0.0,6.0,0.94,0.8116957446808467,0.94,0.4,4.763851120741671,11.850299999999988,1.0
0.25,138.0,90.0,0.0,11.0,0.82,0.7836951219512156,0.82,0.4,3.488028218108799,17.868499999999973,0.5
0.25,160.0,90.0,0.0,6.0,0.94,0.8078617021276557,0.94,0.4,6.436734309233305,12.030499999999975,1.0
0.25,150.0,90.0,0.0,8.0,0.98,0.78539183673469,0.98,0.4,6.196582321337947,11.515799999999972,1.0
0.25,166.0,90.0,0.0,5.0,1.02,0.7798196078431332,1.02,0.4,6.516070465963852,10.229199999999995,1.0
0.25,146.0,90.0,0.0,8.0,0.9,0.8013266666666625,0.9,0.4,5.0486976463623945,13.940299999999983,1.0
0.25,142.0,90.0,0.0,7.0,0.88,0.8038181818181775,0.88,0.4,3.288196262897829,14.631999999999985,0.5
0.25,174.0,90.0,0.0,7.0,1.04,0.7803519230769196,1.04,0.4,6.335298802670389,9.42169999999999,1.0
0.25,178.0,90.0,0.0,4.0,1.0,0.8007399999999959,1.0,0.4,6.121547262687782,9.962999999999997,1.0
0.25,173.0,90.0,0.0,5.0,0.98,0.8067489795918328,0.98,0.4,6.091543751848462,10.469299999999986,1.0
0.25,159.0,90.0,0.0,3.0,0.98,0.7771061224489753,0.98,0.4,6.934822278191965,11.921799999999982,1.0
0.25,151.0,90.0,0.0,7.0,0.94,0.7965127659574424,0.94,0.4,3.5014299603914196,12.563899999999995,0.5
0.25,146.0,90.0,0.0,9.0,0.94,0.8165170212765912,0.94,0.4,3.5666102360371834,11.623699999999976,0.5
0.25,153.0,90.0,0.0,8.0,0.94,0.7905702127659532,0.94,0.4,3.710608320350036,12.843199999999978,0.5
0.25,165.0,90.0,0.0,7.0,0.96,0.7969083333333292,0.96,0.4,6.68575219560093,11.748399999999982,1.0
0.25,164.0,90.0,0.0,7.0,0.92,0.809032608695648,0.92,0.4,3.46355515919077,12.78449999999997,0.5
0.25,157.0,90.0,0.0,8.0,0.92,0.800167391304344,0.92,0.4,3.2609155774930922,13.192299999999975,0.5
0.25,143.0,90.0,0.0,10.0,0.82,0.8052439024390199,0.82,0.4,3.3082247269397915,16.984999999999975,0.5
0.25,155.0,90.0,0.0,3.0,0.98,0.7704387755101999,0.98,0.4,3.6835492039680475,12.248499999999979,0.5
0.25,151.0,90.0,0.0,8.0,0.9,0.8376444444444401,0.9,0.4,3.0290980643973198,12.305999999999996,0.5
0.25,157.0,90.0,0.0,3.0,1.0,0.8079899999999967,1.0,0.4,3.8134075564204717,9.600499999999991,0.5
0.25,165.0,90.0,0.0,9.0,1.0,0.8180239999999961,1.0,0.4,4.499877466942426,9.098799999999997,0.5
0.25,174.0,90.0,0.0,6.0,0.96,0.8081499999999955,0.96,0.4,3.5298043790075164,11.208799999999982,0.5
0.25,163.0,90.0,0.0,6.0,0.94,0.8078936170212723,0.94,0.4,3.7455604288901645,12.028999999999975,0.5
0.25,164.0,90.0,0.0,6.0,0.98,0.8319428571428527,0.98,0.4,3.0553969082822285,9.234799999999993,0.5
0.25,160.0,90.0,0.0,3.0,0.98,0.8159836734693834,0.98,0.4,3.140750623792619,10.01679999999999,0.5
0.25,164.0,90.0,0.0,4.0,0.96,0.8320062499999957,0.96,0.4,4.15262525739622,10.063699999999987,0.5
0.25,171.0,90.0,0.0,5.0,0.96,0.8178979166666625,0.96,0.4,4.026477791757286,10.740899999999987,0.5
0.25,172.0,90.0,0.0,5.0,0.98,0.8135653061224446,0.98,0.4,3.2792763493124086,10.135299999999987,0.5
0.25,153.0,90.0,0.0,5.0,0.98,0.835728571428567,0.98,0.4,4.125714407742466,9.049299999999993,0.5
0.25,151.0,90.0,0.0,2.0,0.98,0.8257040816326493,0.98,0.4,3.2592050052566894,9.540499999999993,0.5
0.25,148.0,90.0,0.0,7.0,0.92,0.8251130434782571,0.92,0.4,3.3969163978747923,12.044799999999974,0.5
0.25,159.0,90.0,0.0,6.0,1.0,0.7807879999999962,1.0,0.4,3.38745045121672,10.960599999999994,0.5
0.25,173.0,90.0,0.0,7.0,0.9,0.8292733333333286,0.9,0.4,3.767159960941313,12.682699999999961,0.5
0.25,147.0,90.0,0.0,4.0,0.92,0.8345021739130388,0.92,0.4,0.0,11.612899999999977,0.0
0.25,153.0,90.0,0.0,6.0,0.92,0.8131413043478214,0.92,0.4,0.0,12.595499999999985,0.0
0.25,156.0,90.0,0.0,3.0,1.0,0.8095559999999955,1.0,0.4,0.0,9.522199999999993,0.0
0.25,163.0,90.0,0.0,3.0,0.96,0.8298874999999958,0.96,0.4,0.0,10.16539999999999,0.0
0.25,152.0,90.0,0.0,7.0,0.9,0.8291155555555516,0.9,0.4,0.0,12.68979999999999,0.0
0.25,143.0,90.0,0.0,4.0,0.96,0.790691666666663,0.96,0.4,0.0,12.046799999999987,0.0
0.25,157.0,90.0,0.0,7.0,0.9,0.8044644444444404,0.9,0.4,0.0,13.799099999999987,0.0
0.25,168.0,90.0,0.0,2.0,1.0,0.831959999999996,1.0,0.4,0.0,8.401999999999994,0.0
0.25,151.0,90.0,0.0,5.0,0.96,0.836439583333329,0.96,0.4,0.0,9.850899999999994,0.0
